중앙해장,1,1,0,"맛있어요     전 개인적으로, 맛있더라고요 곱이 국물에, 넘 맛있어요, 훨씬 맛있더라고요, 맛있어요     전, 맛있더라고요 곱이, 고소해요  재료들이 다, 엄청 고소해요, 고소해요  재료들이, 최고예요  얘기하다보니 또, 항상 최고예요, 최고예요  얘기하다보니",
중앙해장,1,1,0,정말 맛있게,
중앙해장,1,1,0,"맛있어요  곱창전골 처음, 해장국 맛있어요, 맛있어요  곱창전골",
중앙해장,1,1,0,"맛있다 내장들이 탱글탱글하다, 맛있다 내장들이",
중앙해장,1,1,0,,
중앙해장,2,1,1,곱창은 부드럽고,
중앙해장,1,0,1,,"맛에 안 맞네요, 맛에 안"
중앙해장,1,1,0,맛은 있지만,
중앙해장,1,1,0,더 맛있음,
중앙해장,1,1,0,맛은 있는데,
중앙해장,1,0,1,,직원이 너무 없어서
중앙해장,2,1,1,"맛은있으나 직원들이 너무, 맛은있으나 직원들이",직원들이 너무 불친절함
중앙해장,2,2,0,"맛있어 보이도록 일부러, 국밥이 맛있어, 맛있어 보이도록",
중앙해장,1,1,0,맛은 아직 있네요,
중앙해장,1,0,1,,두세번 간곳
중앙해장,1,1,0,너무 맛있어요,
중앙해장,1,0,1,,
중앙해장,1,1,0,"맛있는 곱창전골 맛집, 아주 맛있는, 맛있는 곱창전골",
중앙해장,1,1,0,맛은 확실히 있으나,
중앙해장,1,1,0,,
중앙해장,1,1,0,많다 맛있기도,
중앙해장,1,1,0,"맛 신선한, 신선한 재료",
중앙해장,1,0,1,,
중앙해장,1,1,0,"맛있어서 오늘 또, 너무 맛있어서, 맛있어서 오늘, 신선합니다   그리고",
홍영재장수청국장 삼성점,1,0,1,,너무 맛없고
방이샤브샤브칼국수,1,1,0,"맛있어요  고기를 먹을수록, 정말 맛있어요, 맛있어요  고기를",
청국장과보리밥 매봉역점,1,1,0,괜찮으나 서비스는,
평양면옥 도곡점,1,1,0,맛있어요 만두도,
평양면옥 도곡점,1,0,1,,맛은 별로고
평양면옥 도곡점,1,1,0,맛있어요  깔끔함,
평양면옥 도곡점,1,0,1,,천천히 서빙하시는분들이
평양면옥 도곡점,1,0,1,,진심 맛없음
평양면옥 도곡점,1,1,0,"맛은 좋았으나 대기, 맛은 좋았으나",
평양면옥 도곡점,1,1,0,,
평양면옥 도곡점,1,0,1,,"맛없어요  빈대떡에 녹두를, 진짜 맛없어요, 맛없어요  빈대떡에"
평양면옥 도곡점,1,0,1,,맛은 나쁘지않은데
평양면옥 도곡점,1,1,0,맛이 기분좋았음,
홀리차우 도곡점,1,1,0,너무 맛있게먹었어요,
홀리차우 도곡점,1,1,0,"맛있었습니다   가족들과 외식하기, 모두 맛있었습니다, 맛있습니다  뉴욕, 맛있었습니다   가족들과",
타워차이 타워팰리스본점,1,1,0,"맛있어요  탕수육 맛집, 맛있어요  탕수육",
타워차이 타워팰리스본점,1,1,0,맛을 유지해서 좋아요,
타워차이 타워팰리스본점,1,0,1,,
타워차이 타워팰리스본점,1,1,0,맛은 있지만,
타워차이 타워팰리스본점,1,1,0,맛이 최고,
무화잠 강남점,1,0,1,,"맛없을수가 있나  뻑뻑하고, 맛없을수가 있나"
무화잠 강남점,2,1,1,분위기 좋은 것,"맛이 별로였어요  특히, 맛이 별로였어요"
무화잠 강남점,1,0,1,,
서초남순남순대국 본점,1,1,0,"더 맛있을듯, 맛있을듯    김치도",
서초남순남순대국 본점,1,0,1,,
